state,district,N,P,K,pH,organic_carbon,soil_moisture,soil_type,temperature_c,humidity_pct,rainfall_mm,wind_speed_ms,solar_radiation_wm2,evapotranspiration_mm,crop
Rajasthan,Alwar,38.6,57.1,22.4,6.39,0.67,13.5,Silty,15.2,30.1,44.1,1.17,178.78,2.57,Mustard
Tamil Nadu,Perambalur,67.2,57.3,39.4,6.42,0.7,26.9,Sandy,26.1,59.8,71.7,5.88,274.61,7.84,Sunflower
Rajasthan,Udaipur,68.0,51.0,38.3,7.13,0.37,21.5,Laterite,26.7,47.7,46.7,3.41,253.69,8.44,Sunflower
Maharashtra,Bhandara,29.9,57.9,36.0,6.78,0.4,9.8,Sandy,20.8,21.7,34.6,1.39,157.71,2.83,Bengal Gram
Telangana,Jagtial,23.5,22.0,27.8,5.11,0.41,42.7,Loamy,27.3,94.8,174.1,5.94,250.85,6.26,Coconut
Bihar,Araria,20.4,53.0,21.6,6.77,0.76,26.1,Black Cotton,29.2,57.9,45.7,4.83,181.14,4.9,Urad
Telangana,Nalgonda,26.1,48.6,25.3,6.01,0.3,19.0,Red Soil,16.5,42.3,52.2,1.8,169.42,3.07,Mustard
Uttar Pradesh,Moradabad,36.3,37.2,32.5,6.65,0.47,15.9,Clayey,28.0,35.4,59.3,2.75,190.73,4.9,Sorghum
Rajasthan,Alwar,68.1,48.6,22.5,5.76,0.47,25.4,Black Cotton,19.3,56.5,85.7,4.4,203.69,4.31,Maize
Maharashtra,Akola,76.9,40.8,23.0,6.53,0.41,30.0,Sandy,19.1,66.6,99.1,3.11,200.92,4.39,Maize
Andhra Pradesh,Chittoor,30.2,76.3,35.2,6.63,0.5,20.8,Silty,26.8,46.3,81.6,3.79,182.12,4.48,Soybean
Uttar Pradesh,Jalaun,47.5,63.3,52.0,6.49,0.4,27.8,Silty,20.6,61.8,85.1,4.62,243.03,6.04,Mirchi
Tamil Nadu,Dharmapuri,131.8,56.7,29.0,6.27,0.54,35.0,Laterite,25.4,77.8,62.7,3.0,192.15,5.5,Cotton
Tamil Nadu,Thiruvarur,100.0,59.9,58.1,7.34,0.61,39.1,Silty,25.4,86.9,174.8,5.43,194.93,4.3,Sugarcane
Maharashtra,Gadchiroli,66.0,53.3,44.2,6.06,0.78,25.9,Sandy,28.8,57.6,69.9,5.54,233.54,7.02,Sunflower
Uttar Pradesh,Jhansi,15.3,58.7,23.4,7.0,0.31,27.4,Clayey,26.2,60.8,50.3,4.87,193.24,5.27,Moong
Rajasthan,Jaipur,24.0,55.3,40.1,6.26,0.57,11.6,Clayey,18.9,25.8,45.9,1.69,174.64,2.72,Bengal Gram
Rajasthan,Sikar,46.5,43.3,31.2,6.25,0.39,19.2,Loamy,32.1,42.6,40.9,3.69,189.68,4.23,Sorghum
Rajasthan,Jalor,24.6,58.0,20.6,5.68,0.78,14.8,Silty,16.7,33.0,43.6,1.54,172.17,3.0,Mustard
Karnataka,Haveri,38.6,55.2,39.0,6.05,0.69,24.3,Laterite,20.1,53.9,43.7,2.42,167.84,2.53,Wheat
Maharashtra,Sangli,68.4,69.8,40.6,6.98,0.47,18.6,Laterite,28.4,41.4,70.3,3.86,262.26,6.77,Sunflower
Uttar Pradesh,Hamirpur,87.0,35.9,43.1,6.59,0.7,37.9,Clayey,24.0,84.2,254.1,4.07,187.34,4.46,Rice
Telangana,Mulugu,27.6,21.5,33.4,6.12,0.63,41.0,Loamy,28.0,91.1,186.9,3.09,230.6,6.39,Coconut
West Bengal,Cooch Behar,34.3,71.2,35.3,6.65,0.52,27.9,Black Cotton,25.3,62.1,98.3,5.35,186.6,4.73,Soybean
Karnataka,Bidar,36.3,66.6,44.4,6.35,0.43,25.4,Red Soil,21.1,56.5,72.0,4.48,277.11,7.05,Mirchi
Telangana,Medak,20.7,60.3,22.6,7.31,0.51,29.8,Black Cotton,32.0,66.2,40.4,4.98,181.92,4.95,Urad
Karnataka,Mandya,31.3,78.4,44.2,6.22,0.64,24.1,Red Soil,22.7,53.5,81.5,3.93,188.03,4.09,Soybean
Telangana,Suryapet,17.0,21.5,15.3,6.25,0.56,15.6,Laterite,29.7,34.7,22.9,5.09,187.06,4.29,Bajra
Maharashtra,Chandrapur,51.3,65.5,35.7,6.85,0.48,22.0,Loamy,25.6,48.9,40.4,3.23,257.57,8.22,Sunflower
Uttar Pradesh,Kannauj,114.9,58.1,24.0,6.95,0.4,36.6,Clayey,27.7,81.3,105.8,4.17,217.49,4.62,Cotton
Bihar,Kaimur,65.7,48.5,44.2,5.08,0.51,24.4,Sandy,20.3,54.3,49.2,1.83,155.61,2.77,Potato
West Bengal,Paschim Medinipur,32.2,26.2,34.1,5.76,0.49,40.7,Black Cotton,25.5,90.4,174.0,5.43,237.63,6.36,Coconut
Andhra Pradesh,Guntur,55.3,59.6,56.7,6.69,0.78,26.2,Laterite,23.2,58.2,53.9,1.64,166.69,3.69,Onion
Maharashtra,Amravati,58.8,48.2,41.4,5.89,0.64,27.4,Loamy,13.2,61.0,54.6,1.51,168.83,2.7,Potato
Andhra Pradesh,Prakasam,38.6,40.1,40.3,6.35,0.32,26.4,Clayey,28.1,58.6,88.5,2.71,208.56,5.77,Groundnut
Karnataka,Haveri,44.0,36.6,26.8,6.2,0.43,21.1,Black Cotton,31.7,46.8,37.7,2.7,185.1,4.56,Sorghum
Uttar Pradesh,Shravasti,40.0,73.9,25.1,5.59,0.34,22.1,Red Soil,28.9,49.0,62.5,4.85,204.89,5.59,Toor
Telangana,Mulugu,30.0,25.4,30.3,5.04,0.3,43.6,Red Soil,28.3,96.9,203.0,6.38,278.32,7.57,Coconut
Bihar,Supaul,20.4,51.0,28.4,6.16,0.67,27.4,Laterite,25.5,60.9,48.8,4.2,181.7,5.54,Moong
Maharashtra,Jalna,41.2,62.1,33.4,5.63,0.76,22.5,Loamy,26.3,50.0,73.7,3.36,187.87,5.44,Toor
Andhra Pradesh,West Godavari,27.8,27.5,30.9,5.78,0.59,43.2,Black Cotton,27.6,96.0,146.1,3.34,247.89,7.84,Coconut
Maharashtra,Nandurbar,63.9,46.8,22.6,6.66,0.33,26.0,Laterite,18.3,57.7,70.3,5.29,216.02,4.47,Maize
Tamil Nadu,Nilgiris,17.5,62.8,29.8,7.23,0.66,26.0,Silty,25.3,57.8,70.0,4.65,212.83,4.12,Urad
Karnataka,Chitradurga,46.9,51.1,38.1,6.99,0.73,25.7,Black Cotton,22.4,57.0,41.4,2.27,150.69,3.9,Wheat
Karnataka,Uttara Kannada,62.0,59.1,42.4,5.39,0.72,26.2,Silty,20.0,58.2,48.2,2.08,155.31,3.99,Potato
Bihar,Sheikhpura,44.0,59.4,31.2,6.21,0.5,23.1,Loamy,17.7,51.4,52.0,1.22,181.26,3.62,Wheat
Bihar,Siwan,59.6,64.4,66.7,6.73,0.77,33.1,Silty,22.9,73.6,79.8,1.27,152.17,3.4,Tomato
Tamil Nadu,Nagapattinam,52.9,45.3,62.7,6.17,0.63,28.0,Black Cotton,23.4,62.3,51.4,1.94,172.12,3.52,Onion
Karnataka,Chikballapur,85.9,42.6,18.8,6.11,0.75,28.5,Black Cotton,26.7,63.3,87.9,5.09,201.38,5.63,Maize
Tamil Nadu,Chengalpattu,35.9,46.5,41.5,6.62,0.36,18.9,Laterite,28.1,42.0,63.1,5.17,194.77,5.11,Groundnut
Bihar,Muzaffarpur,89.0,47.4,36.4,6.0,0.61,37.8,Silty,25.5,84.0,185.1,3.19,218.57,4.52,Rice
Karnataka,Gadag,19.8,34.0,17.8,6.65,0.53,12.3,Laterite,28.2,27.4,25.5,3.09,186.05,5.62,Bajra
Maharashtra,Dhule,93.7,85.4,54.1,6.53,0.42,36.4,Clayey,26.6,80.8,102.3,6.25,244.25,7.17,Banana
Punjab,Fatehgarh Sahib,51.8,51.1,43.5,7.03,0.43,24.2,Silty,26.0,53.7,44.5,4.58,245.8,6.28,Sunflower
Rajasthan,Kota,39.7,47.3,26.2,6.68,0.72,13.5,Red Soil,14.1,30.1,33.4,1.28,177.68,3.5,Mustard
Karnataka,Kalaburagi,56.8,50.1,64.4,6.82,0.68,24.5,Loamy,20.9,54.4,33.4,1.9,161.04,3.39,Onion
Maharashtra,Satara,17.0,28.6,11.4,6.88,0.52,10.3,Laterite,32.6,22.8,32.5,4.09,217.76,4.01,Bajra
Andhra Pradesh,Guntur,83.3,35.8,41.1,6.86,0.57,37.0,Loamy,20.5,82.2,266.1,4.39,205.17,4.77,Rice
Tamil Nadu,Chennai,28.6,15.4,31.0,5.75,0.71,40.9,Sandy,26.7,90.8,134.0,4.08,258.82,7.81,Coconut
Maharashtra,Jalna,107.9,69.4,43.9,7.05,0.41,37.7,Black Cotton,33.6,83.8,201.6,2.92,202.17,4.38,Sugarcane
Andhra Pradesh,Vizianagaram,68.1,40.2,56.6,6.29,0.52,23.0,Sandy,24.4,51.1,49.3,1.03,179.03,3.93,Onion
Andhra Pradesh,Kurnool,66.6,59.3,44.0,5.86,0.65,27.4,Black Cotton,20.7,60.8,60.1,2.42,175.67,2.96,Potato
Telangana,Mancherial,64.5,56.0,37.4,6.84,0.3,25.5,Laterite,26.0,56.7,42.2,5.72,240.28,8.42,Sunflower
Uttar Pradesh,Amethi,54.9,53.1,65.7,6.61,0.57,35.3,Black Cotton,26.0,78.5,71.4,2.41,188.25,3.52,Tomato
Rajasthan,Bundi,41.1,67.3,49.9,6.29,0.41,18.9,Laterite,24.3,42.0,70.4,3.48,240.34,8.46,Mirchi
Punjab,Patiala,122.8,40.2,26.8,6.22,0.3,35.6,Loamy,28.6,79.0,71.0,3.54,217.71,5.4,Cotton
Uttar Pradesh,Siddharthnagar,49.4,41.5,47.4,6.45,0.41,18.9,Laterite,28.3,42.0,59.6,4.77,219.05,4.77,Groundnut
Rajasthan,Jalor,62.3,41.0,19.4,6.17,0.37,25.4,Laterite,23.5,56.5,67.8,3.68,182.03,4.24,Maize
West Bengal,Cooch Behar,31.5,65.7,32.7,6.75,0.73,30.6,Black Cotton,20.2,68.1,77.3,2.28,163.34,3.49,Wheat
Punjab,Gurdaspur,31.6,23.8,27.5,5.26,0.39,42.5,Laterite,27.2,94.5,201.3,5.84,254.09,6.66,Coconut
Maharashtra,Jalna,76.2,46.5,42.6,6.96,0.6,39.0,Loamy,26.6,86.7,232.9,3.05,185.72,4.73,Rice
Tamil Nadu,Karur,67.5,48.5,61.7,6.77,0.3,29.7,Sandy,16.9,66.0,39.1,1.43,161.75,3.09,Onion
West Bengal,Uttar Dinajpur,26.6,60.4,36.3,6.67,0.7,12.4,Loamy,19.0,27.5,54.3,1.71,187.3,3.94,Bengal Gram
Maharashtra,Washim,29.1,62.4,27.9,6.5,0.52,27.7,Clayey,27.4,61.5,42.9,5.13,202.89,4.17,Moong
Punjab,Ludhiana,46.2,63.8,53.1,6.72,0.67,20.6,Loamy,22.4,45.8,78.9,3.26,250.33,6.67,Mirchi
Bihar,Patna,135.5,57.1,28.1,7.04,0.39,32.9,Clayey,26.0,73.1,106.5,4.75,195.59,4.76,Cotton
Tamil Nadu,Ariyalur,68.7,63.6,36.8,6.26,0.67,18.6,Black Cotton,28.1,41.4,50.0,4.66,231.68,6.56,Sunflower
Andhra Pradesh,Kurnool,58.5,56.2,41.1,5.45,0.43,27.5,Laterite,15.7,61.1,48.3,1.55,176.16,3.58,Potato
Bihar,Lakhisarai,15.5,53.2,24.7,6.35,0.36,27.0,Sandy,26.3,60.0,42.0,3.79,213.72,4.64,Moong
Telangana,Kamareddy,119.2,56.8,48.3,7.06,0.42,36.8,Red Soil,33.3,81.7,218.6,2.78,182.27,5.11,Sugarcane
Rajasthan,Hanumangarh,20.4,50.8,25.5,7.36,0.63,30.2,Loamy,29.9,67.0,43.2,2.85,207.96,4.39,Urad
Bihar,Patna,59.1,49.4,54.0,5.83,0.36,26.8,Loamy,13.0,59.5,52.0,1.21,187.26,2.51,Potato
Karnataka,Kolar,60.8,49.6,40.1,5.53,0.31,25.2,Sandy,15.8,56.1,43.6,1.32,163.4,3.84,Potato
Uttar Pradesh,Shahjahanpur,28.8,55.0,25.9,7.1,0.49,33.0,Silty,29.4,73.3,61.1,2.73,209.64,4.26,Urad
Uttar Pradesh,Ghazipur,38.1,59.8,43.2,6.51,0.78,9.5,Black Cotton,21.3,21.1,39.7,2.14,176.39,3.63,Bengal Gram
Karnataka,Belagavi,48.1,48.3,29.8,6.87,0.78,16.3,Sandy,28.4,36.2,42.4,3.26,188.05,4.07,Sorghum
Punjab,Tarntaran,67.3,62.8,43.8,7.48,0.38,18.5,Laterite,25.8,41.2,61.1,3.91,230.33,6.39,Sunflower
West Bengal,Purba Medinipur,66.9,43.3,20.0,6.77,0.5,28.0,Black Cotton,24.8,62.2,76.7,5.26,201.85,4.47,Maize
Tamil Nadu,Sivaganga,87.9,57.9,19.2,6.62,0.63,25.7,Loamy,23.8,57.1,81.5,4.33,189.51,5.9,Maize
Bihar,Madhubani,61.1,66.0,42.5,6.8,0.37,23.4,Silty,25.2,52.1,69.8,6.15,252.12,6.08,Sunflower
Punjab,Gurdaspur,52.5,58.6,47.1,5.11,0.61,22.7,Loamy,14.6,50.5,67.1,2.21,175.4,3.7,Potato
Rajasthan,Dholpur,65.4,58.3,37.2,6.99,0.75,39.3,Clayey,23.0,87.4,209.3,2.72,187.62,4.69,Rice
Rajasthan,Bundi,30.0,58.5,22.6,6.66,0.35,21.2,Clayey,10.0,47.1,47.9,2.22,178.59,2.93,Mustard
Punjab,Gurdaspur,38.2,52.5,20.6,5.93,0.68,17.0,Red Soil,17.4,37.8,37.4,1.3,179.69,3.12,Mustard
Rajasthan,Jaipur,43.0,75.2,44.7,6.0,0.64,31.1,Loamy,27.6,69.1,61.3,3.89,199.55,5.27,Soybean
Telangana,Bhadradri Kothagudem,40.3,42.3,42.2,5.88,0.72,25.4,Red Soil,26.8,56.4,81.2,2.6,215.63,5.49,Groundnut
Andhra Pradesh,Kurnool,29.1,35.1,14.2,7.11,0.77,13.4,Clayey,32.3,29.8,34.9,3.44,189.57,4.6,Bajra
Andhra Pradesh,Kurnool,19.5,59.3,29.6,6.19,0.62,30.3,Loamy,31.9,67.3,53.0,3.46,182.14,5.09,Moong
Uttar Pradesh,Jhansi,68.3,44.9,44.4,5.44,0.52,24.0,Sandy,15.3,53.3,40.5,1.5,179.87,3.4,Potato
Karnataka,Bidar,38.2,34.9,29.4,6.55,0.65,13.6,Clayey,26.9,30.3,39.0,3.74,199.81,4.99,Sorghum
Rajasthan,Dholpur,27.0,29.0,27.3,6.33,0.42,40.7,Loamy,26.6,90.4,171.2,4.19,239.0,7.68,Coconut
Telangana,Adilabad,46.1,45.7,54.5,6.48,0.64,28.4,Black Cotton,18.3,63.0,57.0,2.44,172.36,3.05,Tomato
Uttar Pradesh,Kanpur Nagar,36.0,69.1,25.3,6.78,0.77,23.3,Sandy,27.9,51.7,61.6,3.47,219.11,4.51,Toor
Andhra Pradesh,Srikakulam,76.2,41.1,21.9,6.1,0.33,25.0,Black Cotton,22.2,55.5,70.8,3.19,195.81,4.46,Maize
Andhra Pradesh,Prakasam,58.5,61.1,39.1,6.6,0.46,18.1,Clayey,27.8,40.2,42.2,5.19,236.61,7.92,Sunflower
Bihar,Patna,55.8,56.3,50.7,6.92,0.72,27.9,Laterite,23.3,62.1,47.9,1.31,166.49,3.56,Onion
Bihar,Rohtas,15.9,59.0,24.3,7.16,0.53,31.3,Silty,25.7,69.5,52.6,2.77,217.28,5.17,Moong
Tamil Nadu,Tirunelveli,32.0,51.9,25.6,5.91,0.69,14.1,Clayey,14.8,31.4,55.4,1.74,181.03,3.25,Mustard
Telangana,Jagtial,56.8,68.5,39.6,6.83,0.45,22.9,Laterite,29.6,50.9,46.7,6.05,238.91,6.53,Sunflower
Rajasthan,Jaisalmer,38.6,43.4,40.1,6.79,0.69,19.8,Clayey,28.5,43.9,53.1,5.19,191.14,5.07,Groundnut
Tamil Nadu,Kancheepuram,32.6,34.6,30.0,6.66,0.47,22.1,Loamy,27.8,49.0,39.7,2.72,198.53,4.36,Sorghum
Andhra Pradesh,Visakhapatnam,55.6,35.4,44.8,6.3,0.58,22.6,Silty,24.1,50.2,79.3,2.46,151.79,3.15,Tobacco
Karnataka,Bengaluru Urban,118.7,53.5,42.2,7.17,0.78,37.8,Loamy,32.4,83.9,151.9,4.7,195.38,5.84,Sugarcane
Maharashtra,Jalgaon,63.0,50.9,24.1,5.66,0.48,29.9,Silty,25.6,66.4,98.0,4.22,197.66,5.14,Maize
Punjab,Ferozepur,64.0,53.5,38.5,6.17,0.79,38.0,Black Cotton,26.2,84.5,181.7,2.68,192.77,5.74,Rice
Tamil Nadu,Thanjavur,46.6,58.7,59.9,6.63,0.58,29.2,Loamy,19.6,64.9,84.7,1.06,164.68,2.51,Tomato
West Bengal,Jhargram,47.2,62.1,49.9,6.09,0.62,23.7,Laterite,28.2,52.6,87.9,4.88,237.17,6.55,Mirchi
Uttar Pradesh,Shahjahanpur,12.7,38.0,16.4,6.5,0.55,9.6,Black Cotton,34.6,21.3,38.6,4.97,216.17,4.35,Bajra
Telangana,Suryapet,18.8,52.2,23.1,6.03,0.46,28.1,Red Soil,26.8,62.4,69.2,4.05,213.23,5.55,Moong
Maharashtra,Nagpur,34.4,69.7,26.0,5.72,0.43,20.9,Sandy,29.4,46.5,67.6,2.91,200.09,5.56,Toor
West Bengal,North 24 Parganas,31.9,51.8,41.2,5.88,0.74,22.6,Silty,28.2,50.3,55.8,5.47,207.16,5.82,Groundnut
Bihar,Buxar,15.7,45.6,25.7,7.02,0.4,30.5,Black Cotton,26.7,67.7,67.1,4.71,190.89,5.71,Moong
Telangana,Wanaparthy,29.4,50.1,24.7,6.25,0.8,33.3,Silty,28.3,74.0,71.1,3.65,212.82,5.21,Urad
Rajasthan,Bharatpur,26.7,59.2,26.8,6.06,0.76,31.9,Red Soil,26.3,70.8,55.7,4.9,206.39,5.18,Urad
Uttar Pradesh,Shravasti,56.9,38.2,31.6,6.3,0.44,23.7,Black Cotton,24.4,52.7,78.9,2.19,163.93,3.06,Tobacco
West Bengal,Purulia,46.3,57.1,43.1,6.72,0.56,25.4,Loamy,16.5,56.4,74.1,1.29,176.67,3.5,Wheat
Telangana,Rajanna Sircilla,52.0,45.2,47.4,5.32,0.66,28.9,Sandy,17.8,64.2,52.0,2.05,185.0,3.59,Potato
Bihar,Samastipur,40.4,42.4,30.0,6.15,0.39,22.9,Loamy,23.8,50.8,70.2,1.82,160.09,2.62,Tobacco
Punjab,Barnala,41.5,79.3,42.2,6.89,0.72,24.7,Loamy,28.3,54.8,89.0,4.41,208.18,4.98,Soybean
West Bengal,Purba Medinipur,38.0,60.6,30.8,5.68,0.79,23.4,Clayey,27.6,52.1,62.0,4.92,193.92,5.79,Toor
Maharashtra,Aurangabad,48.6,63.4,38.1,6.55,0.77,30.2,Clayey,24.2,67.2,67.1,3.37,198.34,4.95,Soybean
Bihar,Samastipur,99.5,78.4,45.4,6.14,0.42,34.3,Black Cotton,25.5,76.2,92.0,5.23,231.62,7.58,Banana
Tamil Nadu,Krishnagiri,33.8,46.9,44.6,6.22,0.33,22.8,Black Cotton,28.9,50.6,60.3,5.22,218.93,4.87,Groundnut
Tamil Nadu,Cuddalore,16.0,25.8,18.2,6.93,0.46,12.1,Laterite,31.2,26.8,28.8,2.78,185.75,5.35,Bajra
Tamil Nadu,Tiruvannamalai,86.5,51.7,22.1,6.87,0.74,25.9,Sandy,23.6,57.6,77.1,3.73,204.88,5.08,Maize
Maharashtra,Jalgaon,42.6,51.7,59.1,6.5,0.55,28.7,Laterite,23.6,63.7,88.3,1.91,159.77,3.65,Tomato
Tamil Nadu,Mayiladuthurai,68.3,47.2,40.8,5.62,0.73,28.4,Laterite,14.9,63.0,48.2,1.22,172.2,3.66,Potato
West Bengal,Malda,34.2,58.5,43.0,6.56,0.75,16.9,Black Cotton,22.2,37.6,31.6,1.94,162.33,2.88,Bengal Gram
Rajasthan,Ganganagar,52.4,56.3,42.8,5.42,0.66,25.2,Loamy,20.3,56.1,67.1,2.14,152.95,3.13,Potato
Uttar Pradesh,Ballia,39.3,25.6,30.1,5.87,0.61,41.3,Clayey,28.9,91.7,204.4,3.01,254.7,6.33,Coconut
Andhra Pradesh,Kadapa,31.0,46.4,35.0,6.62,0.32,19.2,Red Soil,27.3,42.7,59.1,2.29,186.56,4.24,Sorghum
Punjab,Hoshiarpur,31.3,58.6,38.1,7.37,0.6,14.8,Silty,20.6,32.9,30.3,2.08,153.96,3.12,Bengal Gram
Karnataka,Koppal,116.2,61.9,55.9,7.32,0.62,39.7,Sandy,25.5,88.2,168.3,4.55,191.02,5.87,Sugarcane
Uttar Pradesh,Farrukhabad,67.2,58.8,59.8,6.14,0.76,29.7,Loamy,18.7,65.9,53.1,1.77,185.32,2.9,Onion
Karnataka,Chamarajanagar,20.6,18.0,29.9,6.17,0.74,42.3,Laterite,27.1,93.9,138.5,5.36,267.92,6.6,Coconut
Punjab,Hoshiarpur,31.4,78.4,35.2,6.55,0.65,26.6,Silty,23.6,59.1,97.0,2.89,218.57,4.96,Soybean
Uttar Pradesh,Jhansi,32.3,62.3,40.8,6.38,0.44,16.5,Laterite,20.1,36.7,53.8,1.13,189.51,3.62,Bengal Gram
Andhra Pradesh,Vizianagaram,39.4,19.4,27.1,6.42,0.33,43.8,Red Soil,25.6,97.4,146.3,5.72,257.5,8.17,Coconut
Andhra Pradesh,Nellore,26.6,49.3,26.7,6.9,0.59,19.7,Black Cotton,19.8,43.7,43.1,1.67,151.3,2.59,Mustard
West Bengal,South 24 Parganas,47.6,42.0,32.0,6.14,0.69,27.2,Loamy,26.8,60.4,80.6,1.03,188.08,3.72,Tobacco
West Bengal,Paschim Medinipur,11.9,21.0,17.0,6.37,0.76,14.0,Laterite,32.2,31.2,26.0,5.2,196.87,5.8,Bajra
Tamil Nadu,Pudukkottai,83.3,55.3,23.1,6.28,0.35,30.9,Sandy,23.2,68.7,66.5,3.11,194.05,4.71,Maize
Tamil Nadu,Krishnagiri,73.1,45.9,41.0,5.63,0.78,37.3,Black Cotton,25.7,82.9,267.4,4.24,203.46,4.77,Rice
West Bengal,Darjeeling,52.4,66.9,54.5,5.59,0.32,18.5,Laterite,22.2,41.1,50.9,3.13,272.28,6.34,Mirchi
Punjab,Patiala,22.1,72.3,41.7,6.87,0.71,14.3,Laterite,24.8,31.8,57.4,2.05,169.19,2.5,Bengal Gram
Rajasthan,Sirohi,42.1,75.7,41.8,6.23,0.34,28.4,Laterite,20.2,63.0,53.1,4.25,201.79,5.64,Soybean
Punjab,Hoshiarpur,49.4,56.1,65.6,6.21,0.74,35.4,Clayey,23.6,78.6,72.2,1.3,151.13,2.62,Tomato
Bihar,West Champaran,33.1,65.1,43.6,6.79,0.7,20.7,Silty,21.4,46.0,84.1,4.47,218.9,4.8,Soybean
Karnataka,Bengaluru Urban,29.9,51.4,29.0,7.23,0.64,33.5,Silty,29.2,74.4,50.5,2.77,189.92,5.74,Urad
Karnataka,Mysuru,27.3,30.3,16.4,5.09,0.78,16.8,Silty,29.7,37.3,35.1,4.55,186.8,4.58,Ragi
West Bengal,Kolkata,34.5,72.2,35.8,6.54,0.34,17.9,Laterite,23.5,39.7,32.9,2.26,181.02,3.61,Bengal Gram
Bihar,Darbhanga,41.7,63.3,32.5,6.76,0.36,30.8,Red Soil,17.7,68.4,66.7,1.09,177.08,3.09,Wheat
Maharashtra,Satara,53.6,34.5,44.3,6.02,0.34,23.6,Black Cotton,22.6,52.5,73.1,1.12,175.6,3.0,Tobacco
Uttar Pradesh,Aligarh,21.7,38.1,16.7,5.85,0.69,9.6,Silty,26.6,21.3,47.9,4.83,188.52,5.18,Ragi
Karnataka,Davanagere,39.1,56.2,44.6,6.41,0.71,15.5,Silty,23.1,34.4,59.8,2.04,184.59,3.01,Bengal Gram
Bihar,Arwal,57.5,49.0,52.3,6.01,0.32,34.0,Sandy,21.4,75.6,83.8,1.95,161.03,2.5,Tomato
Maharashtra,Osmanabad,67.8,56.6,40.7,5.54,0.33,39.8,Laterite,26.1,88.5,224.6,4.77,210.65,5.3,Rice
Punjab,Fazilka,126.8,53.7,22.3,7.07,0.4,37.6,Black Cotton,24.1,83.6,66.6,2.86,201.78,4.36,Cotton
Rajasthan,Barmer,29.9,16.7,29.8,5.3,0.39,44.3,Sandy,26.7,98.5,189.2,5.84,237.71,7.13,Coconut
Rajasthan,Chittorgarh,53.2,51.3,53.3,6.8,0.69,29.6,Black Cotton,15.8,65.8,30.8,1.35,180.47,3.31,Onion
Punjab,Jalandhar,21.7,47.6,24.6,6.6,0.78,22.1,Silty,16.5,49.1,43.6,2.19,161.5,2.72,Mustard
Andhra Pradesh,East Godavari,94.2,62.4,53.1,6.65,0.33,36.9,Silty,28.5,82.0,183.3,4.36,184.01,4.77,Sugarcane
West Bengal,Alipurduar,37.2,59.4,52.5,6.08,0.64,26.6,Clayey,20.9,59.2,88.9,6.06,235.45,7.03,Mirchi
Rajasthan,Churu,34.7,65.1,36.0,7.31,0.52,10.8,Red Soil,21.9,24.0,57.0,1.67,163.41,3.82,Bengal Gram
Karnataka,Mysuru,31.5,50.9,23.2,6.69,0.42,19.6,Loamy,19.2,43.5,35.8,1.48,188.54,2.82,Mustard
Uttar Pradesh,Sant Ravidas Nagar,55.2,46.3,44.9,5.34,0.59,28.0,Sandy,19.9,62.2,46.8,1.68,151.28,2.63,Potato
Rajasthan,Sawai Madhopur,119.6,57.6,45.0,6.82,0.44,39.4,Sandy,34.1,87.6,192.3,3.17,195.63,4.28,Sugarcane
Tamil Nadu,Dharmapuri,61.5,54.3,44.4,6.01,0.41,22.8,Silty,27.9,50.6,49.6,5.84,234.95,7.14,Sunflower
Karnataka,Bagalkot,120.0,44.8,23.3,6.09,0.37,37.9,Laterite,25.2,84.2,108.9,5.0,194.82,4.04,Cotton
Telangana,Komaram Bheem,20.5,29.9,27.2,6.16,0.75,43.2,Silty,28.6,96.1,137.5,4.09,270.19,8.21,Coconut
Andhra Pradesh,Chittoor,26.1,24.6,26.1,5.56,0.49,42.4,Silty,28.7,94.3,149.1,4.04,239.9,8.45,Coconut
Maharashtra,Sangli,41.0,63.7,42.6,5.73,0.71,18.3,Clayey,27.1,40.7,70.9,3.81,253.2,6.03,Mirchi
Uttar Pradesh,Jhansi,23.8,48.8,25.6,6.51,0.69,27.5,Black Cotton,27.4,61.1,61.4,3.28,216.11,5.62,Moong
Uttar Pradesh,Baghpat,83.8,59.1,25.0,6.73,0.5,30.7,Red Soil,20.9,68.2,68.1,3.24,217.22,5.81,Maize
Bihar,Nalanda,71.0,42.8,38.3,6.04,0.33,36.7,Sandy,24.0,81.5,222.5,3.12,192.3,4.27,Rice
Telangana,Mancherial,78.2,43.2,22.3,5.6,0.38,28.6,Red Soil,24.9,63.6,61.0,4.0,202.21,4.39,Maize
Telangana,Rajanna Sircilla,39.4,63.7,42.3,6.67,0.61,31.3,Laterite,29.5,69.6,58.5,2.55,207.46,5.91,Soybean
Rajasthan,Dausa,67.4,44.5,42.7,5.79,0.65,25.2,Laterite,20.0,56.1,56.0,1.41,153.95,3.87,Potato
Telangana,Mulugu,30.2,67.4,35.1,6.54,0.62,24.7,Loamy,15.9,54.8,64.9,2.3,174.13,3.49,Wheat
Rajasthan,Hanumangarh,26.0,64.3,30.5,6.53,0.34,20.6,Laterite,26.0,45.7,87.9,5.13,205.33,5.83,Toor
Uttar Pradesh,Ballia,64.7,55.2,39.1,6.62,0.53,24.3,Sandy,26.0,53.9,70.4,5.43,267.57,8.16,Sunflower
Telangana,Nizamabad,46.1,73.1,40.6,6.13,0.42,27.4,Sandy,27.6,61.0,54.2,5.39,193.35,5.25,Soybean
