state,district,N,P,K,pH,organic_carbon,soil_moisture,soil_type,temperature_c,humidity_pct,rainfall_mm,wind_speed_ms,solar_radiation_wm2,evapotranspiration_mm,crop
Andhra Pradesh,Kurnool,293.8,15.3,164.1,6.53,0.94,1.0,Silty,28.8,55,136.6,0.37,499.6,4.56,Mirchi
Andhra Pradesh,Krishna,44.7,11.7,204.5,6.71,0.76,16.0,Sandy,25.3,70,88.1,0.34,344.4,2.48,Coconut
Tamil Nadu,Pudukkottai,318.6,17.0,207.0,8.0,0.83,18.7,Silty,27.7,64,52.8,1.51,299.5,2.2,Moong
Andhra Pradesh,Kurnool,309.1,26.1,211.7,7.04,0.87,23.4,Laterite,23.9,53,52.9,1.71,491.6,3.84,Moong
Tamil Nadu,Ariyalur,292.5,27.4,148.3,6.41,0.81,20.9,Laterite,34.1,37,167.5,1.72,386.4,3.36,Onion
Tamil Nadu,Namakkal,205.5,22.4,121.4,6.88,0.62,14.8,Sandy,27.9,93,0.0,0.4,477.8,4.35,Coconut
Rajasthan,Sirohi,363.8,25.8,110.0,6.79,1.15,34.2,Sandy,27.2,48,162.8,1.48,557.4,3.76,Rice
Maharashtra,Jalna,227.2,16.6,132.5,7.15,0.52,17.7,Sandy,31.3,54,274.5,1.68,588.6,1.05,Banana
Maharashtra,Mumbai,83.6,30.4,16.1,5.68,1.06,44.2,Red Soil,25.8,59,181.7,1.4,405.2,2.42,Sunflower
Tamil Nadu,Cuddalore,156.6,19.0,185.3,6.93,0.5,21.7,Loamy,25.1,48,258.9,1.48,298.7,4.1,Rice
Bihar,Kaimur,211.9,17.5,109.8,6.67,0.46,33.0,Loamy,24.7,97,71.6,0.86,382.5,2.44,Mirchi
Rajasthan,Bhilwara,220.8,7.4,173.7,6.78,0.98,29.7,Red Soil,32.7,50,4.8,0.79,288.5,3.09,Onion
Uttar Pradesh,Raebareli,330.9,13.9,170.8,6.71,0.97,36.3,Laterite,24.1,58,45.1,1.16,533.8,1.02,Moong
West Bengal,South Dinajpur,221.3,16.7,72.7,6.02,0.55,22.1,Laterite,34.8,61,206.5,1.55,583.7,0.1,Bajra
Punjab,Faridkot,158.2,16.3,207.4,5.94,1.19,11.6,Silty,36.3,91,112.7,0.1,443.3,2.54,Urad
Tamil Nadu,Virudhunagar,378.3,26.3,192.1,6.93,1.03,39.5,Red Soil,23.7,53,256.2,0.17,439.8,3.18,Mirchi
West Bengal,North 24 Parganas,204.0,37.9,108.7,6.62,0.86,13.8,Clayey,25.9,63,61.1,2.91,349.4,4.42,Ragi
Rajasthan,Pali,38.3,19.8,292.7,5.5,0.75,22.9,Silty,26.4,83,20.0,0.16,385.9,2.2,Tomato
Andhra Pradesh,Chittoor,332.3,15.1,228.6,6.05,0.1,37.3,Clayey,28.8,69,1.6,0.49,588.1,3.29,Cotton
Telangana,Bhadradri Kothagudem,193.5,6.2,171.7,5.94,0.6,13.1,Red Soil,25.2,59,124.6,0.78,578.3,2.75,Bajra
Maharashtra,Nandurbar,292.2,6.7,242.8,7.69,0.71,23.7,Red Soil,32.0,61,99.6,2.53,287.5,2.05,Sugarcane
Punjab,Faridkot,119.8,11.8,186.0,6.88,1.0,27.4,Black Cotton,29.1,31,0.0,1.05,521.7,2.46,Coconut
Karnataka,Bengaluru Urban,144.9,31.6,156.6,6.85,0.97,29.6,Clayey,22.6,77,131.7,0.17,392.0,1.54,Banana
Tamil Nadu,Kancheepuram,297.1,17.3,29.0,7.48,0.78,17.5,Laterite,28.7,81,97.9,2.1,580.0,1.71,Maize
Karnataka,Shivamogga,254.8,13.3,125.9,6.56,0.68,31.7,Sandy,34.5,46,0.0,0.2,431.9,2.2,Sorghum
West Bengal,Alipurduar,467.7,5.9,117.1,5.79,0.83,13.0,Red Soil,26.6,25,155.6,2.06,403.9,2.84,Moong
Karnataka,Davanagere,283.1,9.4,204.8,6.4,0.7,18.2,Black Cotton,26.3,49,115.3,1.08,476.5,3.66,Mirchi
Maharashtra,Mumbai,313.3,6.5,108.0,6.45,1.01,16.2,Clayey,27.5,35,139.6,2.48,214.9,2.13,Coconut
Punjab,Bathinda,251.8,20.4,198.1,6.9,0.46,37.8,Red Soil,25.0,49,46.1,1.77,418.0,2.2,Soybean
Telangana,Vikarabad,274.1,36.0,255.1,6.09,1.04,21.2,Clayey,26.4,40,0.0,1.18,335.3,4.11,Groundnut
West Bengal,Murshidabad,275.1,25.5,249.3,5.53,0.97,34.8,Silty,21.6,44,23.4,0.69,392.2,3.29,Bajra
Tamil Nadu,Erode,118.7,24.5,219.8,6.64,0.8,21.0,Loamy,26.5,36,116.0,1.94,345.3,3.02,Tobacco
Maharashtra,Sindhudurg,162.8,13.9,144.2,6.83,0.64,34.0,Laterite,27.1,61,268.7,1.32,443.5,3.63,Potato
Maharashtra,Mumbai,186.1,3.8,91.0,5.88,0.73,31.6,Sandy,29.2,83,193.1,0.83,452.3,2.96,Soybean
Telangana,Komaram Bheem,144.4,29.6,100.2,5.75,1.18,26.8,Black Cotton,30.5,45,0.0,2.37,449.2,3.59,Soybean
Uttar Pradesh,Barabanki,201.9,25.8,118.3,7.36,0.48,37.5,Black Cotton,23.9,28,121.4,1.02,316.8,0.98,Bajra
Punjab,Barnala,300.3,12.8,252.4,6.53,0.93,39.9,Black Cotton,30.1,60,39.6,3.1,355.3,3.38,Mirchi
Telangana,Rajanna Sircilla,250.9,32.1,161.2,6.44,1.26,32.2,Loamy,26.1,68,49.2,1.28,593.5,2.81,Tomato
Maharashtra,Solapur,233.9,14.4,36.7,6.81,0.73,30.6,Sandy,34.5,21,37.0,1.05,624.6,1.04,Sorghum
Uttar Pradesh,Ghaziabad,310.1,12.7,164.3,6.65,0.74,18.6,Silty,24.0,52,166.4,0.95,438.1,1.61,Coconut
West Bengal,Malda,56.4,14.8,223.9,6.89,1.03,15.1,Red Soil,33.5,43,119.2,1.19,429.1,4.61,Sorghum
Uttar Pradesh,Mainpuri,232.6,21.8,148.3,6.76,0.6,39.0,Silty,26.1,36,116.9,0.6,529.8,5.65,Sorghum
Andhra Pradesh,Chittoor,355.1,25.9,113.1,7.04,0.76,38.5,Laterite,35.8,79,108.5,1.69,451.8,0.8,Sunflower
Tamil Nadu,Mayiladuthurai,181.1,26.2,92.4,6.66,1.04,12.1,Laterite,24.9,77,155.5,1.93,551.8,2.59,Sunflower
Karnataka,Kolar,261.0,8.2,46.4,5.4,0.73,20.3,Silty,29.1,48,187.6,1.66,362.5,3.47,Potato
Tamil Nadu,Perambalur,389.8,29.3,43.6,6.26,1.12,17.9,Loamy,28.8,74,16.6,1.16,61.0,1.77,Rice
Karnataka,Hassan,343.4,7.3,221.1,7.4,0.81,10.5,Clayey,30.3,79,87.5,0.37,567.8,2.08,Mustard
Uttar Pradesh,Balrampur,186.3,24.0,182.0,7.18,1.1,22.1,Black Cotton,32.2,47,183.8,2.47,595.8,3.13,Bajra
Punjab,Fatehgarh Sahib,100.9,18.8,96.3,7.0,0.94,16.7,Silty,30.4,31,0.0,0.58,212.1,2.86,Potato
Maharashtra,Jalgaon,306.8,18.1,117.3,6.13,0.79,24.2,Laterite,27.8,58,88.0,0.66,563.0,3.09,Bajra
Punjab,Jalandhar,232.6,15.3,149.5,6.91,0.75,31.0,Loamy,27.9,66,159.5,0.99,336.7,3.57,Sugarcane
Telangana,Hyderabad,191.3,1.0,58.3,6.78,1.22,16.1,Laterite,27.8,100,151.0,1.88,358.1,4.86,Coconut
Bihar,Madhepura,246.3,24.1,126.8,6.68,0.54,17.0,Black Cotton,24.3,68,114.4,1.11,532.9,3.45,Sunflower
Punjab,Sangrur,408.0,14.5,91.2,6.64,0.55,14.3,Sandy,21.3,46,32.5,0.3,420.0,0.16,Mirchi
Telangana,Kamareddy,188.1,2.4,122.6,6.02,0.73,22.4,Laterite,31.8,73,123.7,1.2,322.9,0.38,Toor
Telangana,Mulugu,467.9,17.7,185.7,6.18,0.87,22.6,Silty,25.4,93,205.9,1.3,173.5,2.57,Maize
Bihar,Madhepura,251.1,21.9,150.7,7.17,0.73,25.0,Black Cotton,33.2,66,94.0,1.64,477.3,2.11,Potato
Rajasthan,Jalor,160.7,33.8,101.0,5.9,0.75,19.7,Red Soil,29.4,59,156.5,1.0,370.2,2.3,Toor
Maharashtra,Nashik,308.3,24.3,149.8,6.21,0.53,33.3,Clayey,30.7,32,243.1,1.6,618.0,1.39,Wheat
Punjab,Patiala,201.0,29.3,122.6,6.51,0.91,14.8,Silty,29.5,89,84.4,0.41,442.0,0.33,Bajra
Rajasthan,Jodhpur,171.7,13.4,110.4,7.14,0.98,14.2,Red Soil,28.7,53,38.6,0.16,566.6,1.36,Groundnut
Bihar,Katihar,197.6,21.0,97.6,5.86,0.79,42.2,Loamy,27.3,54,167.9,1.09,674.2,3.0,Toor
Tamil Nadu,Ranipet,245.8,17.8,238.4,6.13,0.95,25.8,Silty,28.8,54,13.2,0.62,355.9,3.0,Sunflower
Rajasthan,Sawai Madhopur,222.6,4.5,151.6,7.35,0.84,22.1,Laterite,24.5,76,25.7,2.49,682.0,3.31,Maize
Uttar Pradesh,Muzaffarnagar,324.5,29.1,133.1,6.64,1.11,33.5,Red Soil,21.1,64,84.9,1.98,573.7,4.58,Moong
Telangana,Nagarkurnool,281.9,27.6,190.2,6.25,0.98,28.1,Sandy,27.5,49,55.3,1.25,742.8,3.36,Bajra
Bihar,Muzaffarpur,153.5,32.5,222.0,6.15,1.0,37.1,Clayey,29.5,65,198.8,1.74,304.4,2.77,Cotton
Uttar Pradesh,Kannauj,316.6,22.3,103.8,5.58,1.38,30.3,Sandy,30.6,50,87.5,0.96,457.7,5.21,Banana
Karnataka,Ballari,383.9,5.4,111.0,6.52,1.08,29.0,Silty,28.2,40,0.0,1.43,286.3,2.36,Maize
Karnataka,Raichur,310.9,25.9,120.5,6.9,1.32,28.1,Sandy,32.7,75,73.5,1.34,513.2,2.11,Onion
Tamil Nadu,Tirunelveli,190.5,23.1,141.3,6.81,0.71,29.8,Sandy,27.3,52,117.1,3.09,367.7,2.7,Soybean
Maharashtra,Hingoli,219.5,26.6,184.1,5.75,0.46,21.3,Loamy,34.3,45,81.3,0.82,383.5,3.21,Toor
Telangana,Warangal Rural,155.6,34.0,205.3,6.76,1.11,4.8,Black Cotton,29.4,36,99.3,0.98,529.4,3.27,Ragi
West Bengal,Bankura,255.2,15.3,76.5,6.92,0.77,20.1,Clayey,27.2,100,203.8,2.01,502.3,3.2,Sorghum
Uttar Pradesh,Kasganj,178.7,20.6,203.7,6.0,0.89,39.7,Clayey,24.4,32,126.1,0.37,351.7,4.11,Soybean
West Bengal,Paschim Medinipur,157.2,24.6,117.6,6.13,0.91,28.8,Black Cotton,26.1,57,137.4,1.88,474.1,1.57,Cotton
Uttar Pradesh,Jalaun,204.8,6.5,245.4,6.35,0.68,40.9,Black Cotton,22.0,40,1.3,1.15,501.8,3.89,Maize
Uttar Pradesh,Bahraich,218.0,20.6,149.8,6.45,0.83,37.6,Laterite,19.0,95,68.4,1.15,609.5,3.73,Onion
West Bengal,Murshidabad,209.4,16.0,186.8,7.14,0.76,25.1,Silty,22.3,56,119.9,1.19,406.5,3.87,Sugarcane
Punjab,Pathankot,265.4,1.1,234.5,5.92,1.02,37.9,Silty,27.4,42,35.6,1.64,313.7,2.3,Potato
Andhra Pradesh,Chittoor,193.8,15.2,232.9,6.53,0.8,17.0,Red Soil,29.7,42,140.9,1.54,400.5,3.38,Groundnut
Karnataka,Chamarajanagar,186.4,13.8,170.8,6.45,0.68,8.8,Black Cotton,23.6,77,13.4,1.66,616.4,2.05,Banana
Punjab,Jalandhar,33.3,28.9,268.6,6.6,0.4,32.4,Sandy,23.9,63,161.7,1.58,579.7,3.18,Mirchi
Karnataka,Ballari,158.6,15.3,168.1,6.34,1.38,24.3,Laterite,29.5,25,22.5,0.44,335.5,3.5,Urad
Telangana,Jangaon,204.9,7.1,245.0,6.42,0.93,31.7,Black Cotton,24.5,56,220.1,0.42,705.4,2.11,Moong
Telangana,Medchal Malkajgiri,227.9,18.2,151.3,7.85,0.88,31.5,Black Cotton,28.8,55,216.5,1.0,576.6,2.6,Toor
Maharashtra,Sindhudurg,265.3,32.0,69.8,6.24,1.01,27.9,Red Soil,31.4,69,262.7,1.33,476.6,3.39,Bengal Gram
Punjab,Fazilka,73.5,10.5,254.8,7.43,0.77,12.6,Sandy,35.4,89,161.1,0.63,444.1,2.81,Wheat
Karnataka,Haveri,272.4,16.4,149.0,5.91,0.83,29.8,Red Soil,24.9,90,24.7,1.4,551.8,2.91,Moong
Bihar,Sitamarhi,264.1,25.4,118.8,6.21,1.0,19.3,Red Soil,26.9,85,209.9,1.41,414.5,2.85,Groundnut
Karnataka,Ballari,198.4,19.8,286.7,6.84,1.18,31.0,Sandy,24.2,62,121.3,0.54,403.9,2.75,Maize
Karnataka,Ramanagara,128.3,13.4,139.5,6.8,0.72,22.7,Red Soil,26.7,69,158.0,0.23,416.2,4.47,Soybean
Tamil Nadu,Tiruvannamalai,165.6,24.6,163.6,6.07,0.64,29.5,Silty,30.7,54,93.8,1.67,429.3,2.64,Groundnut
West Bengal,Kalimpong,395.7,20.7,191.0,6.03,0.52,29.5,Clayey,34.7,50,11.9,1.41,646.5,2.23,Potato
Punjab,Gurdaspur,222.0,21.6,179.1,6.39,0.76,30.8,Sandy,22.4,37,116.1,0.21,248.1,5.17,Potato
Telangana,Jayashankar Bhoopalpally,285.9,8.7,182.1,6.47,0.46,10.8,Clayey,28.8,73,5.8,1.88,484.2,4.44,Mustard
Maharashtra,Akola,302.3,24.5,167.4,6.54,0.9,27.0,Red Soil,22.9,61,3.4,1.26,392.3,6.05,Maize
Andhra Pradesh,Kurnool,170.7,27.3,5.8,7.08,0.57,26.3,Laterite,28.6,64,90.4,0.33,343.3,4.2,Soybean
Telangana,Mahabubnagar,76.4,32.5,245.2,5.82,1.18,28.8,Clayey,27.6,89,221.0,1.66,506.8,3.74,Ragi
Telangana,Kamareddy,262.3,25.7,148.0,5.35,0.73,25.8,Red Soil,23.7,45,69.5,1.74,600.7,3.21,Mirchi
Rajasthan,Jhalawar,348.1,27.1,128.8,6.37,0.6,35.9,Sandy,31.8,36,0.0,0.98,426.5,3.31,Coconut
Rajasthan,Sikar,249.5,21.1,215.5,6.89,0.81,16.0,Red Soil,24.4,50,71.6,1.39,535.8,2.94,Maize
Bihar,Saran,248.9,15.4,68.3,7.02,0.96,24.4,Black Cotton,36.5,64,58.9,2.54,498.5,4.95,Coconut
Tamil Nadu,Ramanathapuram,342.2,14.5,229.8,6.85,0.65,27.3,Clayey,28.2,57,86.2,0.13,367.3,2.71,Mirchi
Uttar Pradesh,Unnao,257.4,17.4,88.0,6.54,0.91,30.2,Sandy,28.8,79,146.8,1.39,298.1,3.3,Coconut
Karnataka,Gadag,279.1,27.7,191.4,5.4,0.8,23.1,Sandy,31.0,64,150.1,0.85,562.7,4.48,Onion
Bihar,Darbhanga,309.2,18.5,12.8,5.76,1.08,23.6,Laterite,34.0,76,123.0,1.29,312.1,2.24,Coconut
Karnataka,Tumakuru,255.0,27.3,149.3,5.9,0.87,35.0,Sandy,29.4,61,150.9,1.04,575.3,4.62,Tomato
Uttar Pradesh,Etawah,286.0,25.3,190.0,7.19,0.52,20.3,Loamy,34.1,55,0.0,1.06,466.2,0.1,Ragi
Karnataka,Dakshina Kannada,176.1,25.6,150.2,5.98,1.09,41.8,Black Cotton,26.1,62,0.0,0.91,511.3,3.43,Urad
Rajasthan,Churu,288.2,28.0,196.6,6.24,0.46,30.9,Red Soil,22.1,72,162.4,0.87,436.5,3.24,Mustard
Telangana,Jayashankar Bhoopalpally,239.3,14.9,120.7,5.75,1.05,17.0,Black Cotton,29.0,43,297.9,2.29,698.8,5.63,Tomato
West Bengal,Birbhum,128.3,13.5,67.8,6.48,0.59,9.8,Loamy,25.5,29,219.4,0.81,568.2,2.41,Cotton
Maharashtra,Jalgaon,262.6,22.9,181.5,6.63,0.78,18.4,Black Cotton,29.1,88,54.9,0.49,313.8,1.96,Urad
Tamil Nadu,Tirupattur,237.6,16.6,134.0,6.42,0.6,24.6,Sandy,32.8,84,32.1,2.09,541.3,3.76,Cotton
Rajasthan,Nagaur,83.9,20.2,188.1,6.34,1.42,20.1,Red Soil,24.7,64,32.1,0.19,318.3,3.91,Mustard
Rajasthan,Tonk,123.4,10.4,176.5,7.03,1.06,15.0,Loamy,31.0,28,81.7,1.54,200.5,5.51,Soybean
Punjab,Kapurthala,125.4,32.9,210.0,7.22,1.09,30.9,Laterite,22.4,93,16.5,1.01,534.8,3.91,Groundnut
Punjab,Jalandhar,95.5,8.8,159.5,6.44,0.85,24.5,Red Soil,37.1,62,65.9,1.27,572.4,2.94,Sunflower
Tamil Nadu,Kancheepuram,295.5,25.0,213.8,6.86,1.14,33.3,Laterite,34.0,50,175.1,0.23,563.6,3.07,Banana
Tamil Nadu,Tiruvannamalai,277.8,17.2,247.6,6.09,0.84,17.2,Red Soil,28.7,60,86.0,2.03,371.5,3.7,Toor
Telangana,Nalgonda,195.4,10.4,77.5,6.19,0.89,18.9,Sandy,23.7,76,0.0,0.9,289.9,1.96,Mirchi
Punjab,Jalandhar,189.5,17.4,232.8,6.7,0.56,30.6,Silty,28.6,28,41.4,1.33,623.6,3.84,Mirchi
Punjab,Kapurthala,220.0,10.0,54.6,6.75,1.25,29.1,Red Soil,27.7,63,109.3,1.34,367.8,1.83,Banana
Telangana,Jangaon,121.4,17.6,278.4,7.39,0.92,23.6,Silty,28.2,66,96.4,1.51,475.0,2.62,Groundnut
Maharashtra,Osmanabad,264.4,8.8,147.4,5.68,0.1,14.3,Red Soil,24.5,72,106.1,1.27,328.3,2.36,Bengal Gram
Telangana,Warangal Urban,266.1,1.0,261.5,6.59,1.14,16.1,Loamy,29.0,62,173.6,1.04,506.8,4.32,Moong
Uttar Pradesh,Shahjahanpur,180.8,28.2,234.6,6.11,0.63,32.1,Black Cotton,27.6,48,68.3,1.15,262.2,3.92,Toor
Telangana,Warangal Urban,284.8,22.4,232.6,6.68,0.66,17.5,Silty,31.6,57,272.5,0.43,600.2,2.49,Coconut
Tamil Nadu,Cuddalore,255.4,18.5,172.9,5.76,0.78,35.3,Laterite,22.5,60,0.0,0.29,546.9,2.63,Groundnut
Maharashtra,Washim,189.3,9.4,210.8,6.79,0.47,24.1,Clayey,24.7,31,0.0,0.31,443.0,2.45,Sunflower
Maharashtra,Wardha,301.4,31.8,136.9,6.28,1.0,26.3,Clayey,27.5,14,168.1,1.64,449.4,3.98,Mirchi
Bihar,Patna,289.5,3.3,145.5,5.89,0.64,1.0,Red Soil,32.6,54,27.4,1.43,324.9,1.64,Sunflower
Telangana,Warangal Rural,84.3,13.0,229.5,6.76,0.82,35.6,Loamy,27.7,56,175.2,0.93,508.8,2.05,Banana
West Bengal,Nadia,322.8,15.7,151.5,5.48,0.47,31.1,Laterite,28.5,92,220.9,1.04,506.8,2.62,Ragi
Maharashtra,Nagpur,426.8,24.9,172.8,7.18,1.3,18.9,Sandy,26.2,42,130.8,1.82,336.1,4.36,Mirchi
Uttar Pradesh,Hathras,228.1,13.2,209.0,6.23,0.78,8.2,Red Soil,20.5,60,0.0,2.67,202.6,2.04,Bajra
West Bengal,Purba Medinipur,246.3,14.8,204.8,6.22,1.15,23.7,Silty,29.7,73,43.5,0.24,493.3,3.09,Sorghum
Andhra Pradesh,Kurnool,118.1,22.6,92.3,6.14,0.75,19.3,Clayey,35.3,50,139.7,1.3,492.3,3.51,Urad
West Bengal,Murshidabad,198.4,26.5,255.2,6.54,1.21,11.2,Laterite,20.2,59,134.6,1.18,201.9,2.89,Rice
Bihar,Buxar,215.4,30.7,173.9,6.47,0.65,18.7,Sandy,23.6,50,168.0,1.04,288.0,5.12,Maize
Maharashtra,Satara,47.7,22.0,174.5,6.57,0.1,12.3,Laterite,24.0,65,126.0,1.08,526.2,1.77,Bajra
Tamil Nadu,Viluppuram,320.4,11.9,97.8,6.15,0.76,18.8,Sandy,26.3,44,170.6,0.54,330.3,3.62,Tomato
Tamil Nadu,Tiruppur,228.2,14.4,72.5,7.1,0.66,26.4,Laterite,28.2,49,230.6,0.42,481.4,3.3,Ragi
Telangana,Nirmal,356.0,25.1,98.9,6.94,0.69,17.3,Clayey,18.4,62,43.3,1.27,174.1,3.2,Toor
Uttar Pradesh,Saharanpur,182.0,17.6,174.9,6.45,1.0,29.3,Red Soil,25.5,27,234.9,0.72,492.9,0.7,Sunflower
West Bengal,Darjeeling,115.6,26.0,175.7,6.03,0.67,14.4,Clayey,26.7,77,11.3,1.55,386.4,2.05,Rice
West Bengal,North 24 Parganas,195.6,31.8,110.0,7.38,1.17,20.3,Sandy,25.0,42,43.3,0.34,501.5,1.25,Bajra
Karnataka,Bagalkot,70.7,13.2,271.1,5.75,0.8,25.3,Sandy,24.9,52,106.5,0.81,279.4,3.26,Bajra
Punjab,Gurdaspur,262.9,6.2,106.0,6.05,0.61,40.8,Sandy,26.4,48,32.7,0.83,513.9,1.05,Tomato
Rajasthan,Sri Ganganagar,128.6,24.4,162.1,6.58,1.02,25.5,Sandy,28.9,73,54.6,1.41,419.9,2.84,Moong
Maharashtra,Nagpur,259.4,15.8,106.9,5.54,0.95,38.0,Silty,23.3,32,172.3,0.1,596.3,1.91,Moong
Punjab,Patiala,177.6,14.8,130.7,5.35,0.42,38.7,Clayey,33.6,56,151.9,1.42,819.5,4.34,Rice
Bihar,Buxar,212.2,8.9,175.7,6.64,0.91,27.8,Laterite,29.9,57,118.2,0.92,379.9,4.61,Moong
Punjab,Pathankot,201.9,17.3,42.7,6.72,0.5,40.5,Red Soil,27.6,78,186.3,2.65,471.8,2.53,Mirchi
Bihar,Muzaffarpur,236.8,15.6,206.5,6.01,0.92,30.1,Laterite,31.2,100,135.3,0.84,446.9,0.88,Rice
Tamil Nadu,Nilgiris,347.8,27.7,125.2,6.46,0.94,34.7,Black Cotton,28.3,80,73.3,0.5,442.2,3.25,Toor
Rajasthan,Jaisalmer,128.6,28.6,54.3,5.64,0.74,22.5,Loamy,27.3,39,180.4,2.4,447.4,3.38,Potato
Punjab,Moga,237.2,21.3,127.3,6.07,0.1,16.5,Sandy,29.8,35,0.0,0.2,475.1,1.93,Sugarcane
Andhra Pradesh,Nandyal,131.6,7.4,360.0,6.65,0.94,31.4,Sandy,30.1,76,169.9,1.99,470.1,4.29,Coconut
Telangana,Suryapet,171.8,34.9,193.6,6.79,1.07,31.2,Laterite,34.5,22,10.2,0.71,284.9,3.14,Mirchi
Andhra Pradesh,Vizianagaram,101.1,1.2,304.6,7.06,0.69,25.9,Laterite,25.0,69,23.1,0.82,504.6,4.74,Mustard
Rajasthan,Bundi,343.9,14.7,227.6,7.11,0.96,28.9,Laterite,28.4,33,0.0,1.75,318.0,1.33,Tomato
West Bengal,South Dinajpur,299.8,15.5,100.9,7.25,0.43,26.9,Loamy,26.5,54,131.8,1.33,504.9,3.17,Urad
Bihar,Madhepura,194.5,17.6,52.0,6.26,0.91,22.2,Loamy,20.8,100,124.0,1.28,318.2,3.31,Toor
Uttar Pradesh,Gonda,288.5,15.7,93.0,6.2,0.44,25.4,Laterite,23.9,74,157.6,2.38,494.0,3.62,Toor
Tamil Nadu,Mayiladuthurai,299.6,14.6,142.9,6.04,0.61,23.7,Red Soil,28.6,13,101.5,0.68,618.3,6.53,Bengal Gram
Uttar Pradesh,Kannauj,190.6,26.3,56.7,7.09,0.43,18.3,Loamy,23.0,28,108.5,2.46,770.0,3.12,Maize
Bihar,Madhubani,245.3,1.0,234.5,6.59,0.76,16.8,Loamy,24.5,44,0.0,0.63,258.1,2.93,Onion
Karnataka,Chitradurga,150.6,16.7,20.6,6.94,1.09,33.5,Loamy,20.6,71,0.0,1.24,474.6,3.37,Groundnut
Punjab,Muktsar,267.1,13.6,152.3,6.05,0.75,19.5,Red Soil,31.7,98,0.0,0.15,420.6,1.18,Bajra
Andhra Pradesh,Kakinada,333.9,32.7,148.0,6.57,1.08,10.0,Loamy,25.7,84,187.8,1.46,269.3,2.94,Sorghum
West Bengal,Malda,124.5,21.3,271.3,7.62,0.96,30.0,Clayey,19.8,50,29.1,0.77,429.8,2.43,Rice
Karnataka,Raichur,176.4,21.0,69.4,6.69,0.65,22.1,Loamy,24.6,93,98.8,0.46,548.7,1.53,Rice
Rajasthan,Bundi,214.9,33.7,137.6,6.43,0.88,31.4,Red Soil,22.0,53,127.4,0.15,605.7,4.28,Tomato
Rajasthan,Jalor,205.5,7.5,80.9,6.75,0.81,18.1,Clayey,32.3,38,67.5,0.85,523.8,3.06,Groundnut
Tamil Nadu,Tiruvannamalai,238.7,39.1,91.5,6.37,1.07,24.8,Laterite,25.7,70,124.5,1.92,605.0,3.37,Bajra
Andhra Pradesh,East Godavari,168.4,23.6,191.6,7.03,0.78,10.9,Clayey,29.7,63,105.4,0.3,426.5,1.57,Mustard
Karnataka,Chamarajanagar,341.4,18.0,5.0,6.7,0.89,6.3,Black Cotton,23.7,44,33.2,2.05,432.1,2.49,Soybean
Tamil Nadu,Tiruchirappalli,174.2,12.5,93.5,6.43,0.68,15.7,Laterite,34.2,68,114.3,1.15,529.9,3.64,Potato
Tamil Nadu,Thoothukudi,176.9,33.6,141.2,7.54,0.36,19.8,Clayey,20.8,38,25.5,1.42,482.0,2.18,Moong
Punjab,Muktsar,145.0,13.8,290.4,6.71,1.03,33.2,Laterite,26.6,52,122.4,1.32,381.7,3.16,Urad
Bihar,Patna,185.0,13.5,120.9,5.5,0.98,23.8,Black Cotton,25.9,55,101.3,1.66,443.8,1.37,Bengal Gram
Rajasthan,Jhunjhunu,258.9,39.0,212.2,6.46,0.8,19.8,Red Soil,23.2,50,30.5,1.66,321.5,4.6,Ragi
Andhra Pradesh,Anantapur,84.3,8.3,203.0,6.4,1.12,13.0,Silty,26.6,67,0.0,1.92,511.3,1.07,Moong
Uttar Pradesh,Kannauj,266.1,12.8,132.7,6.95,0.86,14.5,Red Soil,26.9,68,189.0,0.67,383.0,2.17,Mustard
Karnataka,Mysuru,204.3,25.2,71.9,6.11,0.77,13.0,Clayey,31.9,46,170.8,0.59,534.5,1.07,Sugarcane
West Bengal,Alipurduar,285.9,20.7,59.7,5.85,0.72,41.7,Laterite,26.0,33,77.9,1.01,126.4,2.93,Rice
Maharashtra,Dhule,205.4,13.8,123.6,7.03,0.92,35.1,Black Cotton,20.6,61,187.0,2.25,264.2,2.58,Urad
Andhra Pradesh,East Godavari,298.0,14.6,67.9,6.43,0.46,22.2,Loamy,25.9,16,147.8,1.07,591.8,3.26,Bengal Gram
Andhra Pradesh,Guntur,247.9,16.5,78.7,6.3,0.52,29.3,Loamy,23.9,35,166.8,1.67,410.4,3.84,Onion
West Bengal,Jhargram,270.6,16.1,213.5,6.7,1.01,11.3,Red Soil,23.8,87,252.4,2.19,716.2,3.69,Soybean
Maharashtra,Solapur,295.1,12.9,327.9,5.73,0.59,27.3,Loamy,36.0,50,4.1,1.58,420.2,3.8,Cotton
Tamil Nadu,Kallakurichi,178.8,16.7,185.8,7.32,1.33,29.6,Red Soil,26.6,84,205.0,1.82,260.5,4.45,Tomato
Bihar,Sitamarhi,280.8,34.9,114.9,6.29,0.46,30.2,Silty,24.4,66,204.9,0.72,393.1,4.22,Onion
Tamil Nadu,Nilgiris,240.5,9.9,237.6,6.96,0.71,22.8,Black Cotton,26.5,46,60.1,1.01,643.5,4.14,Bajra
West Bengal,Uttar Dinajpur,363.5,23.6,209.5,6.65,0.99,35.8,Loamy,27.2,50,15.8,2.43,548.5,0.33,Coconut
Karnataka,Dakshina Kannada,226.8,18.3,31.9,6.12,0.86,22.5,Laterite,26.4,54,22.3,0.85,413.2,3.01,Toor
